replicateid,zone,population,access,beta,eir,pfpr2to10
15211,1,95262,0.616,0.15,10.2045833333333,25.7899916666667
15213,1,95262,0.616,0.20,15.2828416666667,31.7360083333333
15229,1,95262,0.616,0.25,19.8476,36.5895416666667
15230,1,95262,0.616,0.30,23.6723916666667,37.8943
15231,1,95262,0.616,0.35,29.306625,41.9781583333333
15212,1,95262,0.616,0.40,34.414325,43.9704
15214,1,95262,0.616,0.45,40.0185333333333,46.8649666666667
15224,1,95262,0.616,0.50,45.1611916666667,48.7311083333333
15225,1,95262,0.616,0.55,50.4358083333333,50.711075
15217,1,95262,0.616,0.60,55.3455666666667,51.7249916666667
15227,1,95262,0.616,0.65,61.6679083333333,53.2354916666667
15236,1,95262,0.616,0.70,66.8544416666667,55.3650083333333
15237,1,95262,0.616,0.75,72.7515416666667,56.475625
15215,1,95262,0.616,0.80,80.18575,56.9560333333333
15226,1,95262,0.616,0.85,84.5073333333333,58.456025
15234,1,95262,0.616,0.90,92.1654,59.0653833333333
15235,1,95262,0.616,0.95,94.6648666666667,60.2529583333333
15218,1,95262,0.616,1.00,105.282,61.449025
15228,1,95262,0.616,1.05,110.539833333333,61.7047916666667
15238,1,95262,0.616,1.10,119.3765,63.0349833333333
15239,1,95262,0.616,1.15,122.197333333333,63.3097666666667
15222,1,95262,0.616,1.20,132.793166666667,64.4418083333333
15223,1,95262,0.616,1.25,134.278583333333,64.739525
15216,1,95262,0.616,1.30,142.100166666667,65.6516916666667
15233,1,95262,0.616,1.35,147.72425,65.6582166666667
15243,1,95262,0.616,1.40,154.620333333333,66.306275
15250,1,95262,0.616,1.45,160.631833333333,66.95395
15251,1,95262,0.616,1.50,168.29125,67.811725
15232,1,95262,0.616,1.55,176.703833333333,67.8811583333333
15241,1,95262,0.616,1.60,185.746166666667,68.2671083333333
15247,1,95262,0.616,1.65,188.268666666667,68.4304083333333
15248,1,95262,0.616,1.70,193.73175,68.65325
15242,1,95262,0.616,1.75,200.842416666667,68.87375
15249,1,95262,0.633,0.00,0.0,0.0
15255,1,95262,0.633,0.05,2.4856775,11.6809083333333
15256,1,95262,0.633,0.10,6.085615,19.3463333333333
15240,1,95262,0.633,0.15,10.4385333333333,26.0819083333333
15246,1,95262,0.633,0.20,14.899775,29.967625
15253,1,95262,0.633,0.25,19.760375,36.0081416666667
15262,1,95262,0.633,0.30,24.0457666666667,38.70795
15269,1,95262,0.633,0.35,29.336275,41.6214083333333
15270,1,95262,0.633,0.40,33.07795,44.093025
15271,1,95262,0.633,0.45,39.1368666666667,46.4435333333333
15245,1,95262,0.633,0.50,43.313975,48.3768
15252,1,95262,0.633,0.55,50.6645416666667,50.4084416666667
15257,1,95262,0.633,0.60,56.0448916666667,51.8721083333333
15267,1,95262,0.633,0.65,61.1066083333333,53.5907916666667
15273,1,95262,0.633,0.70,66.653825,54.8528166666667
15274,1,95262,0.633,0.75,73.4175083333333,56.5031916666667
15275,1,95262,0.633,0.80,80.48115,57.5019916666667
15244,1,95262,0.633,0.85,82.0568416666667,57.6614083333333
15254,1,95262,0.633,0.90,92.05965,59.2567666666667
15260,1,95262,0.633,0.95,96.6827416666667,59.8149666666667
15264,1,95262,0.633,1.00,101.82625,60.939675
15265,1,95262,0.633,1.05,108.681416666667,61.5140416666667
15258,1,95262,0.633,1.10,115.435666666667,62.0480416666667
15261,1,95262,0.633,1.15,121.394583333333,63.0360333333333
15266,1,95262,0.633,1.20,127.1765,64.0979916666667
15278,1,95262,0.633,1.25,136.295916666667,64.5452416666667
15288,1,95262,0.633,1.30,139.059333333333,65.039325
15289,1,95262,0.633,1.35,154.007416666667,65.8977166666667
15290,1,95262,0.633,1.40,154.14525,66.451125
15259,1,95262,0.633,1.45,161.743916666667,66.5752666666667
15272,1,95262,0.633,1.55,175.62925,66.800375
15263,1,95262,0.633,1.50,169.176333333333,67.3938833333333
15287,1,95262,0.633,1.60,184.181583333333,68.1088916666667
15296,1,95262,0.633,1.65,191.296333333333,68.6430666666667
15298,1,95262,0.633,1.75,203.33775,69.159925
15297,1,95262,0.633,1.70,195.503833333333,69.7256333333333
15268,1,95262,0.634,0.00,0.0,0.0
15276,1,95262,0.634,0.05,2.53099,10.4820716666667
15284,1,95262,0.634,0.10,6.1929125,20.0263833333333
15285,1,95262,0.634,0.15,10.8858166666667,26.2752333333333
15277,1,95262,0.634,0.20,14.655375,31.249425
15286,1,95262,0.634,0.25,19.389,35.2458083333333
15299,1,95262,0.634,0.30,24.3808416666667,38.6319166666667
15300,1,95262,0.634,0.35,29.4569416666667,42.0200583333333
15283,1,95262,0.634,0.40,34.1724833333333,44.62755
15282,1,95262,0.634,0.45,38.5421666666667,46.44345
15279,1,95262,0.634,0.50,44.6899416666667,48.8936
15295,1,95262,0.634,0.55,49.2724416666667,49.9783333333333
15304,1,95262,0.634,0.60,56.6899666666667,52.1554333333333
15305,1,95262,0.634,0.65,63.0087833333333,53.3752
15280,1,95262,0.634,0.70,67.708925,54.852025
15293,1,95262,0.634,0.75,73.0707166666667,55.7033083333333
15294,1,95262,0.634,0.80,78.4237833333333,57.1695583333333
15281,1,95262,0.634,0.85,85.9408416666667,57.3849
15292,1,95262,0.634,0.90,92.3648166666667,59.9726833333333
15303,1,95262,0.634,0.95,99.19395,60.06245
15311,1,95262,0.634,1.00,105.339666666667,61.2939833333333
15321,1,95262,0.634,1.05,109.673916666667,61.9345166666667
15322,1,95262,0.634,1.10,115.407583333333,62.4524333333333
15323,1,95262,0.634,1.15,124.06525,63.5955416666667
15291,1,95262,0.634,1.20,128.805833333333,63.9024666666667
15306,1,95262,0.634,1.30,141.175333333333,64.4094083333333
15301,1,95262,0.634,1.25,131.870416666667,64.465175
15315,1,95262,0.634,1.35,148.52075,65.5728583333333
15325,1,95262,0.634,1.40,154.342666666667,66.6273083333333
15326,1,95262,0.634,1.45,158.225166666667,66.8875166666667
15327,1,95262,0.634,1.50,169.156083333333,67.211725
15307,1,95262,0.634,1.60,181.909333333333,68.0630333333333
15302,1,95262,0.634,1.55,176.292,68.0726916666667
15328,1,95262,0.634,1.70,196.35525,69.1718416666667
15309,1,95262,0.634,1.65,190.301,69.236825
15330,1,95262,0.634,1.75,204.519333333333,69.3763
16154,1,95262,0.718,0.01,0.0,0.0
15331,1,95262,0.718,0.00,0.0,0.0
16126,1,95262,0.718,0.02,0.3039695,1.74886591666667
16133,1,95262,0.718,0.03,1.05807666666667,5.54351666666667
16139,1,95262,0.718,0.04,1.6994175,8.041915
15332,1,95262,0.718,0.05,2.383305,10.63225
16155,1,95262,0.718,0.06,3.05011,12.2513591666667
16157,1,95262,0.718,0.07,3.80010416666667,14.0558225
16158,1,95262,0.718,0.08,4.52813416666667,16.0233658333333
16159,1,95262,0.718,0.09,5.20448333333333,17.3452591666667
15308,1,95262,0.718,0.10,6.26027833333333,18.6806916666667
15310,1,95262,0.718,0.15,10.4491916666667,25.5895583333333
15318,1,95262,0.718,0.20,14.50405,30.0597583333333
15333,1,95262,0.718,0.25,19.628125,34.3275583333333
15336,1,95262,0.718,0.30,23.5240916666667,36.9912833333333
15337,1,95262,0.718,0.35,29.0469,41.06275
15338,1,95262,0.718,0.40,33.9648833333333,43.3597083333333
15317,1,95262,0.718,0.45,40.1144583333333,45.891525
15316,1,95262,0.718,0.50,44.41075,47.1470666666667
15312,1,95262,0.718,0.55,49.1666166666667,49.13
15319,1,95262,0.718,0.60,53.3673333333333,51.0078
15320,1,95262,0.718,0.65,60.2424166666667,53.336725
15314,1,95262,0.718,0.70,68.1091083333333,54.1965583333333
15324,1,95262,0.718,0.75,74.0071833333333,55.247975
15329,1,95262,0.718,0.80,77.1240583333333,56.2721083333333
15334,1,95262,0.718,0.85,85.083925,57.4417916666667
15335,1,95262,0.718,0.90,93.2364666666667,58.3970416666667
15313,1,95262,0.718,0.95,97.4189833333333,59.393725
15339,1,95262,0.718,1.00,104.263083333333,60.2546666666667
15341,1,95262,0.718,1.05,111.047,61.4523916666667
15344,1,95262,0.718,1.10,117.113666666667,61.5046666666667
15345,1,95262,0.718,1.15,124.96575,62.3307666666667
15340,1,95262,0.718,1.20,132.1515,63.5562
15348,1,95262,0.718,1.25,138.11575,64.1011166666667
15349,1,95262,0.718,1.30,147.428833333333,64.441425
15342,1,95262,0.718,1.35,149.45625,65.1158083333333
15346,1,95262,0.718,1.45,162.100416666667,65.2786083333333
15343,1,95262,0.718,1.40,152.428166666667,65.281925
15352,1,95262,0.718,1.50,171.502166666667,66.652225
15357,1,95262,0.718,1.55,173.468333333333,66.7675833333333
15371,1,95262,0.718,1.60,178.618666666667,67.042525
15372,1,95262,0.718,1.65,186.823666666667,67.53845
15373,1,95262,0.718,1.70,197.495416666667,68.8604833333333
15351,1,95262,0.718,1.75,205.642,68.9887916666667
15350,1,211246,0.533,0.00,0.0,0.0
15347,1,211246,0.533,0.05,2.46463166666667,12.0417858333333
15358,1,211246,0.533,0.10,6.24826166666667,20.1278
15368,1,211246,0.533,0.15,10.4282833333333,27.1168833333333
15369,1,211246,0.533,0.20,15.1753083333333,32.3513666666667
15353,1,211246,0.533,0.25,19.9387916666667,36.8286666666667
15354,1,211246,0.533,0.30,24.344675,39.8148083333333
15355,1,211246,0.533,0.35,29.21705,42.5867333333333
15363,1,211246,0.533,0.40,34.142275,45.3313416666667
15364,1,211246,0.533,0.45,39.2616,47.1047166666667
15359,1,211246,0.533,0.50,44.6524833333333,49.5968916666667
15360,1,211246,0.533,0.55,50.1172,51.3056333333333
15362,1,211246,0.533,0.60,57.0888833333333,53.145275
15361,1,211246,0.533,0.65,62.2112833333333,54.3456833333333
15356,1,211246,0.533,0.70,66.6681666666667,55.2825083333333
15365,1,211246,0.533,0.75,73.241325,57.129975
15367,1,211246,0.533,0.80,79.4169833333333,58.388225
15366,1,211246,0.533,0.85,85.1355833333333,59.2867
15370,1,211246,0.533,0.90,92.6503166666667,60.3205
15378,1,211246,0.533,0.95,99.4963666666667,61.4999666666667
15382,1,211246,0.533,1.00,103.186583333333,61.9419583333333
15383,1,211246,0.533,1.05,110.269416666667,62.6432333333333
15374,1,211246,0.533,1.10,116.715833333333,63.038725
15375,1,211246,0.533,1.15,124.191333333333,64.0842833333333
15376,1,211246,0.533,1.20,128.502166666667,64.5265916666667
15380,1,211246,0.533,1.25,138.617083333333,65.3829583333333
15386,1,211246,0.533,1.30,143.59725,66.3079583333333
15379,1,211246,0.533,1.40,153.711833333333,66.8563666666667
15387,1,211246,0.533,1.35,150.38225,66.9310583333333
15385,1,211246,0.533,1.45,162.49525,67.5042
15396,1,211246,0.533,1.50,168.297416666667,68.114875
15395,1,211246,0.533,1.55,177.798,68.7293916666667
15377,1,211246,0.533,1.60,185.57,69.4656333333333
15401,1,211246,0.533,1.70,195.989666666667,69.6799333333333
15393,1,211246,0.533,1.65,190.80625,69.7494
15402,1,211246,0.533,1.75,204.911333333333,70.8126
15389,1,211246,0.616,0.00,0.0,0.0
15407,1,211246,0.616,0.05,2.46921833333333,11.5594741666667
15408,1,211246,0.616,0.10,6.28536833333333,19.5475166666667
15409,1,211246,0.616,0.15,10.6191,26.1282916666667
15381,1,211246,0.616,0.20,14.2737083333333,30.865
15399,1,211246,0.616,0.25,19.202075,35.45
15400,1,211246,0.616,0.30,24.4450833333333,39.2393333333333
15384,1,211246,0.616,0.35,28.8158916666667,41.6967083333333
15390,1,211246,0.616,0.40,34.0068166666667,44.7966083333333
15394,1,211246,0.616,0.45,40.0167666666667,47.1572416666667
15388,1,211246,0.616,0.50,43.550125,48.3421916666667
15391,1,211246,0.616,0.55,50.6280666666667,50.8749166666667
15392,1,211246,0.616,0.60,55.61595,51.8180333333333
15397,1,211246,0.616,0.65,61.5462916666667,53.0158333333333
15406,1,211246,0.616,0.70,67.223675,55.010125
15405,1,211246,0.616,0.75,71.4928,56.0914916666667
15403,1,211246,0.616,0.80,79.056175,57.34245
15404,1,211246,0.616,0.85,85.74595,58.4617666666667
15398,1,211246,0.616,0.90,92.3965916666667,59.174725
15417,1,211246,0.616,0.95,97.676875,60.6695333333333
15421,1,211246,0.616,1.00,103.550083333333,61.1703416666667
15422,1,211246,0.616,1.05,110.8785,61.8431166666667
15411,1,211246,0.616,1.10,116.998083333333,62.8290833333333
15410,1,211246,0.616,1.15,124.602833333333,63.5678083333333
15412,1,211246,0.616,1.20,130.212666666667,63.58685
15413,1,211246,0.616,1.25,135.295833333333,64.5364583333333
15415,1,211246,0.616,1.30,143.380166666667,65.5116833333333
15416,1,211246,0.616,1.35,147.105333333333,65.5723583333333
15418,1,211246,0.616,1.40,155.457916666667,65.9068666666667
15423,1,211246,0.616,1.45,163.458833333333,67.161325
15424,1,211246,0.616,1.50,169.4475,67.4861416666667
15414,1,211246,0.616,1.55,173.563583333333,68.0382416666667
15419,1,211246,0.616,1.60,183.293083333333,68.1793583333333
15425,1,211246,0.616,1.65,190.981083333333,68.6377333333333
15420,1,211246,0.616,1.75,204.158916666667,69.4972583333333
15426,1,211246,0.616,1.70,200.063583333333,69.5611666666667
15428,1,211246,0.633,0.00,0.0,0.0
15434,1,211246,0.633,0.05,2.44148166666667,11.121755
15433,1,211246,0.633,0.10,6.27676083333333,20.1009416666667
15427,1,211246,0.633,0.15,10.325475,25.502375
15430,1,211246,0.633,0.20,14.941825,31.3553
15438,1,211246,0.633,0.25,19.6959666666667,35.1563
15429,1,211246,0.633,0.30,23.8458,39.0241666666667
15435,1,211246,0.633,0.35,29.0217333333333,41.55835
15436,1,211246,0.633,0.40,33.7673333333333,44.3913416666667
15432,1,211246,0.633,0.45,39.471725,46.665475
15431,1,211246,0.633,0.50,44.7879583333333,48.5398833333333
15439,1,211246,0.633,0.55,49.6310333333333,50.393725
15445,1,211246,0.633,0.60,54.5090916666667,51.5179
15450,1,211246,0.633,0.65,59.82965,53.4188833333333
15451,1,211246,0.633,0.70,66.4505416666667,54.9681333333333
15437,1,211246,0.633,0.75,72.7762166666667,55.638475
15443,1,211246,0.633,0.80,79.240975,57.42415
15444,1,211246,0.633,0.85,85.7045583333333,58.165
15441,1,211246,0.633,0.90,89.5426833333333,59.2772416666667
15442,1,211246,0.633,0.95,96.919325,60.0644833333333
15440,1,211246,0.633,1.00,103.517916666667,60.6239083333333
15446,1,211246,0.633,1.05,109.595166666667,61.4915166666667
15449,1,211246,0.633,1.10,117.27775,62.5553833333333
15462,1,211246,0.633,1.15,122.895166666667,62.9543666666667
15466,1,211246,0.633,1.20,130.192666666667,63.5466583333333
15467,1,211246,0.633,1.25,138.038,64.822075
15469,1,211246,0.633,1.30,140.89025,65.2082333333333
15447,1,211246,0.633,1.35,150.048833333333,65.7189333333333
15448,1,211246,0.633,1.40,156.503666666667,66.30885
15457,1,211246,0.633,1.45,163.609083333333,67.0263083333333
15468,1,211246,0.633,1.50,172.5275,67.0858583333333
15470,1,211246,0.633,1.55,175.603,67.6648416666667
15471,1,211246,0.633,1.60,180.286833333333,68.1772916666667
15452,1,211246,0.633,1.70,195.8255,68.8340666666667
15453,1,211246,0.633,1.65,191.09375,68.908875
15454,1,211246,0.633,1.75,202.87325,69.5781
15455,1,211246,0.634,0.00,0.0,0.0
15456,1,211246,0.634,0.05,2.43705333333333,10.9713158333333
15463,1,211246,0.634,0.10,6.37333666666667,20.2045833333333
15473,1,211246,0.634,0.15,10.3375083333333,26.669425
15474,1,211246,0.634,0.20,15.026725,31.43165
15458,1,211246,0.634,0.25,19.3352916666667,35.2901166666667
15459,1,211246,0.634,0.30,24.5830416666667,38.4077166666667
15460,1,211246,0.634,0.35,28.618875,40.9918333333333
15461,1,211246,0.634,0.40,33.7525666666667,43.6618916666667
15464,1,211246,0.634,0.45,39.426725,46.392225
15475,1,211246,0.634,0.50,44.7585833333333,48.4247
15483,1,211246,0.634,0.55,49.7285916666667,50.243375
15482,1,211246,0.634,0.60,54.7113833333333,51.732325
15465,1,211246,0.634,0.65,61.0906166666667,53.820575
15477,1,211246,0.634,0.70,66.8864333333333,54.5744166666667
15484,1,211246,0.634,0.75,74.000325,56.197325
15485,1,211246,0.634,0.80,79.73945,57.23305
15472,1,211246,0.634,0.85,85.6238833333333,58.2257583333333
15478,1,211246,0.634,0.90,90.8664583333333,59.0017166666667
15487,1,211246,0.634,0.95,95.5655333333333,59.4953416666667
15488,1,211246,0.634,1.00,103.489,60.5454583333333
15476,1,211246,0.634,1.05,110.92875,62.0002
15479,1,211246,0.634,1.10,117.633,62.6350166666667
15490,1,211246,0.634,1.15,124.288416666667,63.376025
15499,1,211246,0.634,1.20,130.744,63.7248666666667
15503,1,211246,0.634,1.25,134.582916666667,64.1598583333333
15504,1,211246,0.634,1.30,142.3895,64.966675
15505,1,211246,0.634,1.35,149.693416666667,65.8749166666667
15481,1,211246,0.634,1.40,153.93,66.06665
15480,1,211246,0.634,1.45,160.417833333333,66.581325
15486,1,211246,0.634,1.50,170.223833333333,67.4860416666667
15491,1,211246,0.634,1.55,176.626083333333,67.733825
15492,1,211246,0.634,1.60,182.0865,68.102475
15489,1,211246,0.634,1.65,187.764583333333,68.2461916666667
15494,1,211246,0.634,1.70,194.781416666667,68.7460666666667
15498,1,211246,0.634,1.75,202.599333333333,69.1931666666667
15497,1,211246,0.718,0.00,0.0,0.0
16130,1,211246,0.718,0.01,0.0,0.0
16137,1,211246,0.718,0.02,0.288403166666667,1.896635
16146,1,211246,0.718,0.03,1.00461416666667,5.45443166666667
16156,1,211246,0.718,0.04,1.65479166666667,8.26902166666667
15493,1,211246,0.718,0.05,2.42848833333333,10.8081541666667
16160,1,211246,0.718,0.06,3.05516333333333,12.4485416666667
16161,1,211246,0.718,0.07,3.81693083333333,14.5303683333333
16163,1,211246,0.718,0.08,4.64818083333333,15.9747733333333
16138,1,211246,0.718,0.09,5.37185333333333,16.7893333333333
15496,1,211246,0.718,0.10,6.30133416666667,19.3780416666667
15502,1,211246,0.718,0.15,10.2335916666667,25.0096
15515,1,211246,0.718,0.20,14.6728083333333,30.1263666666667
15518,1,211246,0.718,0.25,18.662025,33.4443916666667
15519,1,211246,0.718,0.30,23.897125,37.8605083333333
15520,1,211246,0.718,0.35,28.4848083333333,40.4567166666667
15495,1,211246,0.718,0.40,34.005525,43.1150833333333
15501,1,211246,0.718,0.45,38.5595833333333,45.441875
15509,1,211246,0.718,0.50,44.5394,47.802775
15517,1,211246,0.718,0.55,49.3365916666667,49.415775
15522,1,211246,0.718,0.60,55.9965,51.730225
15523,1,211246,0.718,0.65,61.126,52.6266583333333
15524,1,211246,0.718,0.70,67.0110833333333,53.8134833333333
15500,1,211246,0.718,0.75,71.7244166666667,54.7453666666667
15508,1,211246,0.718,0.80,78.6556166666667,56.7385833333333
15511,1,211246,0.718,0.85,84.137875,57.219225
15521,1,211246,0.718,0.90,90.5749916666667,58.4784
15525,1,211246,0.718,0.95,96.48595,59.2111
15526,1,211246,0.718,1.00,103.070416666667,60.3014916666667
15527,1,211246,0.718,1.05,110.168833333333,61.5032583333333
15506,1,211246,0.718,1.10,116.44275,61.6649083333333
15507,1,211246,0.718,1.15,122.445416666667,62.8470833333333
15510,1,211246,0.718,1.20,128.50675,63.1351083333333
15514,1,211246,0.718,1.25,133.962583333333,63.8272166666667
15516,1,211246,0.718,1.30,140.758916666667,64.46385
15528,1,211246,0.718,1.35,145.57575,64.7734333333333
15529,1,211246,0.718,1.40,156.525666666667,65.1736
15530,1,211246,0.718,1.45,161.007,65.6594
15512,1,211246,0.718,1.55,174.43375,66.539525
15513,1,211246,0.718,1.50,168.994666666667,66.596875
15531,1,211246,0.718,1.60,181.023666666667,67.4278166666667
15532,1,211246,0.718,1.65,188.662416666667,68.0135833333333
15534,1,211246,0.718,1.70,193.820083333333,68.2750333333333
15533,1,211246,0.718,1.75,201.503916666667,68.3563583333333
15537,1,286928,0.533,0.00,0.0,0.0
15536,1,286928,0.533,0.05,2.58189916666667,12.1662175
15539,1,286928,0.533,0.10,6.36055833333333,20.810825
15540,1,286928,0.533,0.15,10.5021916666667,27.2656833333333
15543,1,286928,0.533,0.20,14.875925,31.6358916666667
15548,1,286928,0.533,0.25,19.4623166666667,35.802475
15549,1,286928,0.533,0.30,24.4526083333333,39.1860666666667
15535,1,286928,0.533,0.35,29.383425,42.520825
15538,1,286928,0.533,0.40,34.6885083333333,45.008325
15541,1,286928,0.533,0.45,39.3704166666667,47.3935083333333
15542,1,286928,0.533,0.50,45.024675,50.2879583333333
15544,1,286928,0.533,0.55,50.301975,51.3402333333333
15545,1,286928,0.533,0.60,55.2656416666667,52.5736666666667
15546,1,286928,0.533,0.65,61.1034,54.043675
15551,1,286928,0.533,0.70,68.6400416666667,56.204725
15554,1,286928,0.533,0.75,74.694825,57.1881666666667
15555,1,286928,0.533,0.80,77.9962833333333,58.2606833333333
15547,1,286928,0.533,0.85,85.370175,59.11295
15558,1,286928,0.533,0.90,91.8371916666667,59.8947416666667
15559,1,286928,0.533,0.95,97.216675,60.9130333333333
15550,1,286928,0.533,1.00,104.740333333333,61.888025
15552,1,286928,0.533,1.05,110.014333333333,62.336225
15557,1,286928,0.533,1.10,116.510666666667,63.48485
15556,1,286928,0.533,1.15,124.192833333333,64.6401333333333
15553,1,286928,0.533,1.20,131.728833333333,64.7009583333333
15560,1,286928,0.533,1.25,138.508583333333,65.387875
15564,1,286928,0.533,1.30,144.761,65.9970083333333
15566,1,286928,0.533,1.35,147.914833333333,66.404125
15561,1,286928,0.533,1.40,158.579916666667,67.2520083333333
15567,1,286928,0.533,1.45,166.446666666667,67.7001416666667
15573,1,286928,0.533,1.50,169.757666666667,68.040425
15574,1,286928,0.533,1.55,175.3685,68.0424
15562,1,286928,0.533,1.60,184.170666666667,69.130875
15569,1,286928,0.533,1.65,190.494083333333,69.2226666666667
15576,1,286928,0.533,1.70,196.98125,70.2213083333333
15577,1,286928,0.533,1.75,206.629416666667,70.286975
15568,1,286928,0.616,0.00,0.0,0.0
15571,1,286928,0.616,0.05,2.37942416666667,10.8176783333333
15580,1,286928,0.616,0.10,6.27510333333333,19.970475
15581,1,286928,0.616,0.15,10.11045,25.851375
15563,1,286928,0.616,0.20,14.9078,31.5656583333333
15565,1,286928,0.616,0.25,19.346475,35.384275
15570,1,286928,0.616,0.30,24.69955,39.1810333333333
15575,1,286928,0.616,0.35,28.5983416666667,41.7642583333333
15583,1,286928,0.616,0.40,33.2435,43.963525
15584,1,286928,0.616,0.45,38.6032416666667,46.4055583333333
15572,1,286928,0.616,0.50,44.5368083333333,48.8068666666667
15579,1,286928,0.616,0.55,50.08915,50.2601166666667
15587,1,286928,0.616,0.60,55.2935583333333,52.3528083333333
15586,1,286928,0.616,0.65,61.3295166666667,53.4341083333333
15578,1,286928,0.616,0.70,66.4657166666667,55.0054083333333
15585,1,286928,0.616,0.75,72.851675,56.0545333333333
15592,1,286928,0.616,0.80,78.9727083333333,57.412475
15593,1,286928,0.616,0.85,84.0747166666667,58.53845
15582,1,286928,0.616,0.90,92.1177666666667,59.3237666666667
15589,1,286928,0.616,0.95,98.256875,60.1266833333333
15597,1,286928,0.616,1.00,103.701166666667,61.1234333333333
15598,1,286928,0.616,1.05,111.57475,62.186975
15588,1,286928,0.616,1.10,115.631166666667,62.3471416666667
15596,1,286928,0.616,1.15,121.537,63.1321166666667
15602,1,286928,0.616,1.20,127.32725,63.7367083333333
15603,1,286928,0.616,1.25,137.595083333333,64.9392166666667
15591,1,286928,0.616,1.30,143.814,65.64065
15600,1,286928,0.616,1.35,149.961916666667,65.7977333333333
15607,1,286928,0.616,1.40,156.014666666667,66.340125
15608,1,286928,0.616,1.45,164.651666666667,66.9484333333333
15594,1,286928,0.616,1.50,168.066833333333,67.3087583333333
15595,1,286928,0.616,1.55,178.363083333333,67.727175
15590,1,286928,0.616,1.60,185.355083333333,68.3951333333333
15599,1,286928,0.616,1.65,189.620416666667,68.47475
15604,1,286928,0.616,1.70,198.341416666667,69.1309083333333
15613,1,286928,0.616,1.75,203.362583333333,69.5364166666667
15614,1,286928,0.633,0.00,0.0,0.0
15601,1,286928,0.633,0.05,2.4170125,11.0996666666667
15610,1,286928,0.633,0.10,6.19561666666667,19.5688666666667
15616,1,286928,0.633,0.15,10.3842416666667,25.7421833333333
15617,1,286928,0.633,0.20,14.7046666666667,30.9740666666667
15605,1,286928,0.633,0.25,19.6896083333333,35.5928833333333
15606,1,286928,0.633,0.30,24.1969666666667,38.8873833333333
15609,1,286928,0.633,0.35,28.9832,41.7017916666667
15615,1,286928,0.633,0.40,34.0267416666667,44.4922416666667
15619,1,286928,0.633,0.45,38.7453666666667,46.6190166666667
15627,1,286928,0.633,0.50,43.9934916666667,47.788025
15634,1,286928,0.633,0.55,49.8993333333333,50.111
15635,1,286928,0.633,0.60,56.3347083333333,51.9668833333333
15636,1,286928,0.633,0.65,60.9602583333333,53.32845
15611,1,286928,0.633,0.70,66.4385666666667,54.3255833333333
15618,1,286928,0.633,0.75,72.8454833333333,55.78
15622,1,286928,0.633,0.80,78.3210083333333,57.0177083333333
15632,1,286928,0.633,0.85,85.2558666666667,57.7123083333333
15638,1,286928,0.633,0.90,90.820875,58.997325
15640,1,286928,0.633,0.95,95.7869833333333,59.6199333333333
15641,1,286928,0.633,1.00,102.529416666667,60.9088333333333
15612,1,286928,0.633,1.05,108.067,61.4497916666667
15620,1,286928,0.633,1.10,115.016333333333,62.2684583333333
15623,1,286928,0.633,1.15,122.910666666667,63.2457916666667
15630,1,286928,0.633,1.20,129.131833333333,63.707
15631,1,286928,0.633,1.25,137.70475,64.5771083333333
15621,1,286928,0.633,1.30,143.445583333333,65.3844166666667
15624,1,286928,0.633,1.35,149.289166666667,65.4362166666667
15629,1,286928,0.633,1.40,159.95075,66.6758666666667
15644,1,286928,0.633,1.45,162.462166666667,66.8214333333333
15652,1,286928,0.633,1.50,168.835833333333,67.2432166666667
15653,1,286928,0.633,1.55,173.828083333333,67.608625
15654,1,286928,0.633,1.60,183.502083333333,68.12345
15625,1,286928,0.633,1.65,188.1275,68.40865
15628,1,286928,0.633,1.70,199.579916666667,68.8801916666667
15637,1,286928,0.633,1.75,203.038833333333,69.293775
15651,1,286928,0.634,0.00,0.0,0.0
15659,1,286928,0.634,0.05,2.49864166666667,11.1721008333333
15660,1,286928,0.634,0.10,6.268905,19.651175
15662,1,286928,0.634,0.15,10.3422916666667,25.5126916666667
15626,1,286928,0.634,0.20,14.8899833333333,31.4831166666667
15633,1,286928,0.634,0.25,19.4371583333333,35.236125
15642,1,286928,0.634,0.30,23.6659416666667,38.3702166666667
15649,1,286928,0.634,0.35,28.7699083333333,41.5625416666667
15664,1,286928,0.634,0.40,34.3151833333333,44.236275
15665,1,286928,0.634,0.45,38.302425,46.4366416666667
15639,1,286928,0.634,0.50,44.5560583333333,48.4462916666667
15647,1,286928,0.634,0.55,50.37985,50.3460333333333
15648,1,286928,0.634,0.60,55.8396083333333,52.1573
15643,1,286928,0.634,0.65,60.4691333333333,53.5127833333333
15650,1,286928,0.634,0.70,66.662775,54.5161166666667
15661,1,286928,0.634,0.75,71.2206916666667,55.4621416666667
15663,1,286928,0.634,0.80,79.609825,57.2159833333333
15645,1,286928,0.634,0.85,84.30135,58.00715
15655,1,286928,0.634,0.90,90.1880666666667,59.1729333333333
15656,1,286928,0.634,0.95,96.067,59.9001083333333
15646,1,286928,0.634,1.00,104.024333333333,60.7373333333333
15658,1,286928,0.634,1.05,111.34725,61.6943833333333
15668,1,286928,0.634,1.10,117.4425,62.473125
15678,1,286928,0.634,1.15,123.108,63.3756416666667
15684,1,286928,0.634,1.20,130.950083333333,64.2430416666667
15685,1,286928,0.634,1.25,135.097083333333,64.414475
15686,1,286928,0.634,1.30,143.598666666667,65.2546
15657,1,286928,0.634,1.35,149.411333333333,66.03905
15666,1,286928,0.634,1.40,156.89075,66.3547416666667
